index,Name,Location,Province,Make,link,Address,Phone,Rating,NumberofRating
0,77. WEBB'S FORD LTD,"Vermilion, AB",Alberta,Ford,https://www.dealerrater.ca/dealer/Webb-s-Ford-Ltd-review-34844/,"4802-50th St , Vermilion, Alberta T9X 1M3",SALES: (780) 853-2841,N/A,0 Lifetime Reviews
0,78. WESTERGARD MOTORS,"Drumheller, AB",Alberta,Ford,https://www.dealerrater.ca/dealer/Westergard-Motors-review-34871/,"1011 Hwy 9 S, Drumheller, Alberta T0J 0Y0",SALES: (403) 823-2500,N/A,1 Lifetime Review
0,1. ISLAND FORD SUPERSTORE,"Duncan, BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/Island-Ford-Superstore-review-33109/,"6456 Norcross Rd, Duncan, British Columbia V9L 6C5",SALES: (877) 546-0436 SERVICE: (888) 429-0817 PARTS: (250) 748-3107,4.8,899 Lifetime Reviews
0,2. KEY WEST FORD SALES LTD,"New Westminster, BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/Key-West-Ford-Sales-Ltd-review-33124/,"301 Stewardson Way, New Westminster, British Columbia V3M 2A5",SALES: (604) 520-3055 SERVICE: (604) 528-4463 PARTS: (604) 520-3047,4.8,782 Lifetime Reviews
0,3. KICKING HORSE FORD SALES LTD,"Golden, BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/Kicking-Horse-Ford-Sales-Ltd-review-33173/,"605 9th Ave N, Golden, British Columbia V0A 1H0",SALES: (250) 344-6623,5,3 Lifetime Reviews
0,4. ORCHARD FORD,"Kelowna, BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/Orchard-Ford-review-33864/,"911 Stremel Road, Kelowna, British Columbia V1X 5E6",SALES: (250) 860-1000,5,23 Lifetime Reviews
0,5. STEVE MARSHALL MOTORS,"Campbell River, BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/Steve-Marshall-Motors-review-34469/,"1384 16th Avenue, Campbell River, British Columbia V9H1B8",SALES: (250) 287-9171,5,2 Lifetime Reviews
0,6. VAN ISLE FORD SALES LTD,"Port Alberni, BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/Van-Isle-Ford-Sales-Ltd-review-32822/,"4831 Beaver Creek Rd, Port Alberni, British Columbia V9Y 7E1",SALES: (250) 724-6577,5,5 Lifetime Reviews
0,7. COASTAL FORD SALES LTD,"Vancouver, BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/Coastal-Ford-Sales-Ltd-review-32185/,"530 Evans Ave, Vancouver, British Columbia V6A 2K9",SALES: (604) 873-2363,4.9,27 Lifetime Reviews
0,8. STEVE MARSHALL FORD LINCOLN,"Nanaimo, BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/Steve-Marshall-Ford-Lincoln-review-34470/,"3851 Shenton Rd, Nanaimo, British Columbia V9T 2H1",SALES: (250) 758-7311,4.9,115 Lifetime Reviews
0,9. CAM CLARK FORD LINCOLN,"North Vancouver, BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/Cam-Clark-Ford-Lincoln-review-31995/,"833 Automall Dr, North Vancouver, British Columbia V7P 3R8",SALES: (604) 980-2411,4.8,227 Lifetime Reviews
0,10. PRINCE GEORGE FORD,"Prince George, BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/Prince-George-Ford-review-34057/,"1331 Central St W, Prince George, British Columbia V2M 3E2",SALES: (250) 563-8111,4.8,190 Lifetime Reviews
0,11. SUNRISE FORD SALES,"100 Mile House, BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/Sunrise-Ford-Sales-review-34529/,"872 Alpine Ave , 100 Mile House, British Columbia V0K 2E0",SALES: (250) 395-2414,4.8,25 Lifetime Reviews
0,12. CAM CLARK FORD RICHMOND,"Richmond, BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/Cam-Clark-Ford-Richmond-review-34152/,"13580 Smallwood Pl, Richmond, British Columbia V6V 2C1",SALES: (604) 273-7331,4.7,337 Lifetime Reviews
0,13. MSA FORD SALES,"Abbotsford, BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/MSA-Ford-Sales-review-33385/,"30295 Automall Dr, Abbotsford, British Columbia V2T 5M1",SALES: (604) 857-2293,4.7,28 Lifetime Reviews
0,14. WESTLINE FORD LTD.,"Vanderhoof, BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/Westline-Ford-Ltd-review-34881/,"1473 Hwy 16 East , Vanderhoof, British Columbia V0J 3A0",SALES: (250) 567-4781,4.5,3 Lifetime Reviews
0,15. BROWN BROS FORD,"Vancouver, BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/Brown-Bros-Ford-review-31955/,"270 Marine Dr SE, Vancouver, British Columbia V5X 2S6",SALES: (604) 321-5100,4.4,47 Lifetime Reviews
0,16. SKAHA FORD INC.,"Penticton, BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/Skaha-Ford-Inc-review-34343/,"198 Parkway Pl, Penticton, British Columbia V2A 8G8",SALES: (250) 492-3800,4.3,143 Lifetime Reviews
0,17. MAINLAND FORD,"Surrey, BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/Mainland-Ford-review-32291/,"14530 104th Ave, Surrey, British Columbia V3R 1L9",SALES: (604) 588-9921,3.9,144 Lifetime Reviews
0,18. SUBURBAN MOTORS,"Victoria, BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/Suburban-Motors-review-34506/,"3377 Douglas Street, Victoria, British Columbia V8Z 3L4",SALES: (250) 475-2255,3.9,38 Lifetime Reviews
0,19. KELOWNA FORD LINCOLN,"Kelowna, BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/Kelowna-Ford-Lincoln-review-33101/,"2540 Enterprise Way , Kelowna, British Columbia V1X 7X5",SALES: (250) 868-2330,3.8,18 Lifetime Reviews
0,20. OCEAN PARK FORD SALES LTD,"Surrey, BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/Ocean-Park-Ford-Sales-Ltd-review-33834/,"3050 King George Hwy, Surrey, British Columbia V4P 1A2",SALES: (604) 531-6100,3.6,25 Lifetime Reviews
0,21. DAMS FORD LINCOLN SALES LTD,"Surrey, BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/Dams-Ford-Lincoln-Sales-Ltd-review-39866/,"19330 Langley Bypass, Surrey, British Columbia V3S 7R2",SALES: (604) 532-9921,3.5,12 Lifetime Reviews
0,22. KAMLOOPS FORD LINCOLN,"Kamloops, BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/Kamloops-Ford-Lincoln-review-33081/,"940 Halston Ave, Kamloops, British Columbia V2B 2B8",SALES: (250) 376-7266,3.5,4 Lifetime Reviews
0,23. MAGNUSON FORD SALES LTD,"Abbotsford, BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/Magnuson-Ford-Sales-Ltd-review-33409/,"32562 S Fraser Way , Abbotsford, British Columbia V2T 1X6",SALES: (877) 578-6544,3.5,17 Lifetime Reviews
0,24. CHILLIWACK FORD,"Chilliwack, BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/Chilliwack-Ford-review-32142/,"45681 Yale Rd West , Chilliwack, British Columbia V2P 2N1",SALES: (604) 792-1361,3.4,9 Lifetime Reviews
0,25. COASTAL FORD SALES,"Burnaby, BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/Coastal-Ford-Sales-review-32186/,"5750 Lougheed Highway, Burnaby, British Columbia V5B 2Z9",SALES: (604) 294-6525,3.3,37 Lifetime Reviews
0,26. METRO FORD,"Port Coquitlam, BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/Metro-Ford-review-33588/,"2505 Lougheed Highway, Port Coquitlam, British Columbia V3B 1B2",SALES: (604) 464-0271,3.2,78 Lifetime Reviews
0,27. NELSON FORD,"Nelson, BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/Nelson-Ford-review-33724/,"623 Railway Street, Nelson, British Columbia V1L 1H5",SALES: (250) 352-7202,3,3 Lifetime Reviews
0,28. COASTAL FORD SQUAMISH,"Squamish, BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/Coastal-Ford-Squamish-review-34288/,"1120 Commercial Pl, Squamish, British Columbia V8B 0B7",SALES: (800) 668-1399,2.7,6 Lifetime Reviews
0,29. GLENOAK FORD SALES,"Victoria, BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/Glenoak-Ford-Sales-review-32719/,"2829 Douglas St , Victoria, British Columbia V8T 4M6",SALES: (250) 384-1144,2.1,15 Lifetime Reviews
0,30. GARF BAXANDALL FORD,"Courtenay, BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/Garf-Baxandall-Ford-review-32663/,"4901 North Island Highway, Courtenay, British Columbia V9N 5Y9",SALES: (250) 334-3161,1.6,1 Lifetime Review
0,31. HALLMARK FORD SALES LTD,"Surrey, BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/Hallmark-Ford-Sales-Ltd-review-32802/,"10025 152nd Street, Surrey, British Columbia V3R 4G6",SALES: (604) 584-1222,1.6,24 Lifetime Reviews
0,32. WEST COAST FORD LINCOLN,"Maple Ridge, BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/West-Coast-Ford-Lincoln-review-34856/,"20370 Lougheed Highway, Maple Ridge, British Columbia V2X 2P8",SALES: (604) 465-5434,1.4,8 Lifetime Reviews
0,33. CARIBOO FORD,"Quesnel , BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/Cariboo-Ford-review-32052/,"266 Carson Ave , Quesnel , British Columbia V2J 2B1",SALES: (250) 992-3673,1.2,4 Lifetime Reviews
0,34. DEARBORN FORD,"Kamloops, BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/Dearborn-Ford-review-32311/,"2555 Trans Canada Hwy E, Kamloops, British Columbia V2C 4B1",SALES: (250) 372-7101,1.2,3 Lifetime Reviews
0,35. AM FORD,"Trail , BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/AM-Ford-review-31583/,"2793 Highway Drive , Trail , British Columbia V1R 2T1",SALES: (250) 364-0202,1,2 Lifetime Reviews
0,36. KOKANEE FORD SALES LTD.,"Creston, BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/Kokanee-Ford-Sales-Ltd-review-33202/,"1241 Northwest blvd , Creston, British Columbia V0B 1G0",SALES: (250) 428-2206,1,1 Lifetime Review
0,37. LAKE CITY FORD,"Williams Lake, BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/Lake-City-Ford-review-33230/,"715 Oliver St , Williams Lake, British Columbia V2G 1C7",SALES: (250) 392-4455,1,2 Lifetime Reviews
0,38. BANNISTER FORD LTD,"Dawson Creek, BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/Bannister-Ford-Ltd-review-32038/,"1609 Alaska Ave, Dawson Creek, British Columbia V1G 1Z9",SALES: (250) 782-8589,N/A,0 Lifetime Reviews
0,39. DAVE LANDON MOTORS LTD.,"Port Hardy, BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/Dave-Landon-Motors-Ltd-review-32298/,"7150 Market St, Port Hardy, British Columbia V0N 2P0",SALES: (250) 949-6393,N/A,3 Lifetime Reviews
0,40. DENHAM FORD (BC) LTD,"Cranbrook, BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/Denham-Ford-BC-Ltd-review-32324/,"1126 Cranbrook St N , Cranbrook, British Columbia V1C 3S5",SALES: (250) 426-6645,N/A,2 Lifetime Reviews
0,41. FAMILY FORD,"Parksville, BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/Family-Ford-review-33052/,"410 East Island Hwy , Parksville, British Columbia V9P 2G4",SALES: (250) 248-2062,N/A,2 Lifetime Reviews
0,42. FORT MOTORS,"Fort St. John , BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/Fort-Motors-review-32594/,"11104 Alaska Road, Fort St. John , British Columbia V1J 5T5",SALES: (250) 785-6661,N/A,0 Lifetime Reviews
0,43. HOSKINS FORD SALES,"Smithers, BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/Hoskins-Ford-Sales-review-32914/,"3146 Yellowhead 16 East , Smithers, British Columbia V0J 2N0",SALES: (250) 847-2237,N/A,0 Lifetime Reviews
0,44. JACOBSON FORD SALES,"Salmon Arm, BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/Jacobson-Ford-Sales-review-33007/,"450 T.C. Hwy NE , Salmon Arm, British Columbia V1E 4N6",SALES: (250) 832-2101,N/A,1 Lifetime Review
0,45. JACOBSON FORD SALES,"Revelstoke, BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/Jacobson-Ford-Sales-review-33008/,"1321 Victoria Road, Revelstoke, British Columbia V0E 2S0",SALES: (250) 837-5284,N/A,0 Lifetime Reviews
0,46. LEGACY FORD FERNIE,"Fernie, BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/Legacy-Ford-Fernie-review-115293/,"6165 Brenners Rd, Fernie, British Columbia V0B 1M5",SALES: (250) 423-9211,N/A,0 Lifetime Reviews
0,47. MELODY FORD,"Kimberley, BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/Melody-Ford-review-115152/,"388 316 Ave, Kimberley, British Columbia V1A 3G9",SALES: (250) 427-4224,N/A,0 Lifetime Reviews
0,48. PORT CITY FORD,"Prince Rupert, BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/Port-City-Ford-review-34037/,"970 Saskatoon Ave, Prince Rupert, British Columbia V8J 4J2",SALES: (250) 624-3673,N/A,0 Lifetime Reviews
0,49. SNOW VALLEY FORD SALES LTD,"Kitimat, BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/Snow-Valley-Ford-Sales-Ltd-review-34352/,"405 Enterprise Ave, Kitimat, British Columbia V8C 2E3",SALES: (250) 632-6182,N/A,0 Lifetime Reviews
0,50. SOUTH COAST FORD SALES LTD.,"Sechelt, BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/South-Coast-Ford-Sales-Ltd-review-34360/,"5606 Wharf St, Sechelt, British Columbia V0N 3A0",SALES: (604) 885-3281,N/A,0 Lifetime Reviews
0,51. TERRACE TOTEM FORD SALES,"Terrace, BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/Terrace-Totem-Ford-Sales-review-34577/,"4631 Keith Ave , Terrace, British Columbia V8G 1K3",SALES: (250) 635-4984,N/A,1 Lifetime Review
0,52. WATKIN MOTORS,"Vernon, BC",British-Columbia,Ford,https://www.dealerrater.ca/dealer/Watkin-Motors-review-34839/,"4602-27th Street , Vernon, British Columbia V1T 4Y6",SALES: (250) 545-0611,N/A,2 Lifetime Reviews
0,1. CAPITAL FORD WINNIPEG,"Winnipeg, MB",Manitoba,Ford,https://www.dealerrater.ca/dealer/Capital-Ford-Winnipeg-review-26320/,"555 Empress Street, Winnipeg, Manitoba R3G 3H1",SALES: (204) 772-2411 SERVICE: (204) 772-2411 PARTS: (204) 772-2411,4.7,804 Lifetime Reviews
0,2. BIRCHWOOD FORD,"Winnipeg, MB",Manitoba,Ford,https://www.dealerrater.ca/dealer/Birchwood-Ford-review-33126/,"1300 Regent Avenue West, Winnipeg, Manitoba R2C 3A8",SALES: (204) 661-9555,4.9,140 Lifetime Reviews
0,3. METCALFE'S GARAGE LTD,"Treherne, MB",Manitoba,Ford,https://www.dealerrater.ca/dealer/Metcalfe-s-Garage-Ltd-review-33578/,"Box 70 Hwy 2, Treherne, Manitoba R0G 2V0",SALES: (204) 723-2175,5,2 Lifetime Reviews
0,4. NORTHLAND FORD SALES,"The Pas, MB",Manitoba,Ford,https://www.dealerrater.ca/dealer/Northland-Ford-Sales-review-33786/,"Hwy #10 South , The Pas, Manitoba R9A 1K9",SALES: (204) 623-4350,5,3 Lifetime Reviews
0,5. RHINELAND CAR CO. LTD.,"Altona, MB",Manitoba,Ford,https://www.dealerrater.ca/dealer/Rhineland-Car-Co-Ltd-review-34135/,"60 Main St, Altona, Manitoba R0G 0B0",SALES: (204) 324-6474,5,2 Lifetime Reviews
0,6. STEELTOWN FORD,"Selkirk, MB",Manitoba,Ford,https://www.dealerrater.ca/dealer/Steeltown-Ford-review-34459/,"933 Manitoba Ave, Selkirk, Manitoba R1A 3T7",SALES: (204) 482-3841,5,2 Lifetime Reviews
0,7. KELLEHER FORD SALES DAUPHIN,"Dauphin, MB",Manitoba,Ford,https://www.dealerrater.ca/dealer/Kelleher-Ford-Sales-Dauphin-review-33097/,"1700 Main St S, Dauphin, Manitoba R7N 3B3",SALES: (204) 622-3673,4.8,40 Lifetime Reviews
0,8. THOMPSON FORD SALES,"Thompson, MB",Manitoba,Ford,https://www.dealerrater.ca/dealer/Thompson-Ford-Sales-review-34599/,"15 Station Rd , Thompson, Manitoba R8N 0N6",SALES: (204) 778-6386,4.8,4 Lifetime Reviews
0,9. CARMAN FORD,"Carman , MB",Manitoba,Ford,https://www.dealerrater.ca/dealer/Carman-Ford-review-32057/,"400, Hwy 3 East , Carman , Manitoba R0G 0J0",SALES: (204) 745-2057,4.6,71 Lifetime Reviews
0,10. VICKAR FORD,"Winnipeg, MB",Manitoba,Ford,https://www.dealerrater.ca/dealer/Vickar-Ford-review-33911/,"2000 Main St., Winnipeg, Manitoba R2V 2B8",SALES: (888) 556-5091,4.6,125 Lifetime Reviews
0,11. RIVER CITY FORD,"Winnipeg, MB",Manitoba,Ford,https://www.dealerrater.ca/dealer/River-City-Ford-review-34162/,"3636 Portage Ave , Winnipeg, Manitoba R3K 0Z8",SALES: (204) 837-3636,4.2,584 Lifetime Reviews
0,12. WILF'S ELIE FORD SALES,"Elie, MB",Manitoba,Ford,https://www.dealerrater.ca/dealer/Wilf-s-Elie-Ford-Sales-review-34911/,"PO Box 87, Elie, Manitoba R0H 0H0",SALES: (877) 360-3673,3.7,3 Lifetime Reviews
0,13. MID-TOWN FORD SALES LIMITED,"Winnipeg, MB",Manitoba,Ford,https://www.dealerrater.ca/dealer/Mid-Town-Ford-Sales-Limited-review-33603/,"1717 Waverley St , Winnipeg, Manitoba R3T 6A9",SALES: (204) 284-7650,2.4,195 Lifetime Reviews
0,14. VIRDEN FORD,"Virden, MB",Manitoba,Ford,https://www.dealerrater.ca/dealer/Virden-Ford-review-34780/,"173 King St E, Virden, Manitoba R0M 2C0",SALES: (204) 748-1775,1,1 Lifetime Review
0,15. FORMO MOTORS LTD.,"Swan River, MB",Manitoba,Ford,https://www.dealerrater.ca/dealer/Formo-Motors-Ltd-review-32584/,"1550 Main St, Swan River, Manitoba R0L 1Z0",SALES: (204) 734-4577,N/A,0 Lifetime Reviews
0,16. GIMLI AUTO LTD,"Gimli, MB",Manitoba,Ford,https://www.dealerrater.ca/dealer/Gimli-Auto-Ltd-review-32710/,"Highway #9 , Gimli, Manitoba R0C 1B0",SALES: (204) 642-5137,N/A,0 Lifetime Reviews
0,17. HOMETOWN SERVICE LTD.,"Winkler, MB",Manitoba,Ford,https://www.dealerrater.ca/dealer/HOMETOWN-SERVICE-LTD-review-32892/,"690 Memorial Dr., Winkler, Manitoba R6W 0M6",SALES: (204) 325-4777,N/A,2 Lifetime Reviews
0,18. KELLEHER FORD SALES,"Brandon, MB",Manitoba,Ford,https://www.dealerrater.ca/dealer/Kelleher-Ford-Sales-review-33096/,"1445 18th St N, Brandon, Manitoba R7C 1A6",SALES: (204) 728-8554,N/A,2 Lifetime Reviews
0,19. ROBLIN FORD SALES LTD,"Roblin, MB",Manitoba,Ford,https://www.dealerrater.ca/dealer/Roblin-Ford-Sales-Ltd-review-32048/,"Highway 5 West, Roblin, Manitoba R0L 1P0",SALES: (204) 937-8383,N/A,0 Lifetime Reviews
0,20. RON LOEPPKY FAIRWAY FORD,"Steinbach, MB",Manitoba,Ford,https://www.dealerrater.ca/dealer/Ron-Loeppky-Fairway-Ford-review-32552/,"236 Main St, Steinbach, Manitoba R5G 1Y6",SALES: (866) 779-1215,N/A,0 Lifetime Reviews
0,21. WESTWARD FORD SALES,"Portage La Prairie, MB",Manitoba,Ford,https://www.dealerrater.ca/dealer/Westward-Ford-Sales-review-34892/,"Hwy 1A West, Portage La Prairie, Manitoba R1N 3B7",SALES: (204) 857-3912,N/A,0 Lifetime Reviews
0,22. WESTWARD FORD SALES NEEPAWA,"Neepawa, MB",Manitoba,Ford,https://www.dealerrater.ca/dealer/Westward-Ford-Sales-Neepawa-review-34891/,"Hwy 16 West , Neepawa, Manitoba R0J 1H0",SALES: (204) 476-2391,N/A,2 Lifetime Reviews
0,1. DOWNEY FORD SUSSEX,"Sussex, NB",New-Brunswick,Ford,https://www.dealerrater.ca/dealer/Downey-Ford-Sussex-review-43448/,"1575 Riverview Dr E, Sussex, New Brunswick E2L 4E3",SALES: (506) 433-9000,5,1 Lifetime Review
0,2. RICHIBUCTO MOTORS,"Richibucto, NB",New-Brunswick,Ford,https://www.dealerrater.ca/dealer/Richibucto-Motors-review-34136/,"20 Cartier Blvd, Richibucto, New Brunswick E4W 4A2",SALES: (506) 523-9111,5,2 Lifetime Reviews
0,3. TOWNE FORD SALES AND SERVICE LIMITED,"Miramichi, NB",New-Brunswick,Ford,https://www.dealerrater.ca/dealer/Towne-Ford-Sales-and-Service-Limited-review-34635/,"2227 King George Hwy, Miramichi, New Brunswick E1V 6N1",SALES: (506) 622-9020,5,4 Lifetime Reviews
0,4. TAYLOR FORD SALES LTD,"Moncton, NB",New-Brunswick,Ford,https://www.dealerrater.ca/dealer/Taylor-Ford-Sales-Ltd-review-34566/,"10 Lewisville Rd, Moncton, New Brunswick E1A 2K2",SALES: (506) 857-2300,4.5,32 Lifetime Reviews
0,5. RIVERVIEW FORD LINCOLN,"Fredericton, NB",New-Brunswick,Ford,https://www.dealerrater.ca/dealer/Riverview-Ford-Lincoln-review-34169/,"970 Hanwell Rd, Fredericton, New Brunswick E3B 5C2",SALES: (506) 453-0400,4.4,30 Lifetime Reviews
0,6. WOOD MOTORS FORD,"Fredericton, NB",New-Brunswick,Ford,https://www.dealerrater.ca/dealer/Wood-Motors-Ford-review-34940/,"880 Prospect St, Fredericton, New Brunswick E3B 5E3",SALES: (506) 452-6611,2.9,14 Lifetime Reviews
0,7. DOWNEY FORD SALES,"Saint John , NB",New-Brunswick,Ford,https://www.dealerrater.ca/dealer/Downey-Ford-Sales-review-32411/,"35 Consumers Drive , Saint John , New Brunswick E2J 3S9",SALES: (506) 632-6000,1.2,5 Lifetime Reviews
0,8. COREY FORD LTD,"Woodstock , NB",New-Brunswick,Ford,https://www.dealerrater.ca/dealer/Corey-Ford-Ltd-review-32225/,"336 Connell St Box 9068 , Woodstock , New Brunswick E7M 6B5",SALES: (506) 328-8828,N/A,1 Lifetime Review
0,9. HATHEWAY LTD.,"Bathurst, NB",New-Brunswick,Ford,https://www.dealerrater.ca/dealer/Hatheway-Ltd-review-32833/,"500 Main St, Bathurst, New Brunswick E2A 1B4",SALES: (506) 546-4464,N/A,0 Lifetime Reviews
0,10. HATHEWAY TRACADIE,"Tracadie , NB",New-Brunswick,Ford,https://www.dealerrater.ca/dealer/Hatheway-Tracadie-review-32832/,"3318 Rue Chapelle , Tracadie , New Brunswick E1X 1G5",SALES: (506) 395-2208,N/A,0 Lifetime Reviews
0,11. VIOLETTE FORD INC,"Grand Falls , NB",New-Brunswick,Ford,https://www.dealerrater.ca/dealer/Violette-Ford-Inc-review-34778/,"157 Madawaska Rd, Grand Falls , New Brunswick E3Z 3E8",SALES: (506) 473-1770,N/A,0 Lifetime Reviews
0,12. VIOLETTE MOTORS LTD,"Edmundston, NB",New-Brunswick,Ford,https://www.dealerrater.ca/dealer/Violette-Motors-Ltd-review-34779/,"75 rue Queen , Edmundston, New Brunswick E3V 1A4",SALES: (506) 737-9520,N/A,6 Lifetime Reviews
0,13. VISION FORD INC,"Atholville, NB",New-Brunswick,Ford,https://www.dealerrater.ca/dealer/Vision-Ford-Inc-review-34786/,"105 Sister Green Rd, Atholville, New Brunswick E3N 5C5",SALES: (506) 753-5001,N/A,0 Lifetime Reviews
0,1. CABOT FORD LINCOLN,"St. John's, NL",Newfoundland-and-Labrador,Ford,https://www.dealerrater.ca/dealer/Cabot-Ford-Lincoln-review-31987/,"177 Kenmount Rd, St. John's, Newfoundland and Labrador A1B 3P9",SALES: (709) 722-6600,3.4,26 Lifetime Reviews
0,2. AVALON FORD SALES,"St. John's , NL",Newfoundland-and-Labrador,Ford,https://www.dealerrater.ca/dealer/Avalon-Ford-Sales-review-31734/,"621 Kenmount Road , St. John's , Newfoundland and Labrador A1B 3N9",SALES: (709) 754-7500,1,1 Lifetime Review
0,3. CLARENVILLE FORD SALES LIMITED,"Clarenville , NL",Newfoundland-and-Labrador,Ford,https://www.dealerrater.ca/dealer/Clarenville-Ford-Sales-Limited-review-32165/,"64 Manitoba Dr., Clarenville , Newfoundland and Labrador A0E 1J0",SALES: (877) 240-2071,1,5 Lifetime Reviews
0,4. CAROL AUTOMOBILE,"Labrador City , NL",Newfoundland-and-Labrador,Ford,https://www.dealerrater.ca/dealer/Carol-Automobile-review-32060/,"55 Avalon Dr, Labrador City , Newfoundland and Labrador A2V 2K6",SALES: (709) 944-2000,N/A,0 Lifetime Reviews
0,5. CLARENVILLE FORD SALES LIMITED,"Marystown, NL",Newfoundland-and-Labrador,Ford,https://www.dealerrater.ca/dealer/Clarenville-Ford-Sales-Limited-review-33459/,"100 McGettingan Blvd, Marystown, Newfoundland and Labrador A0E 2M0",SALES: (709) 279-5550,N/A,1 Lifetime Review
0,6. HUMBER MOTORS,"Corner Brook , NL",Newfoundland-and-Labrador,Ford,https://www.dealerrater.ca/dealer/Humber-Motors-review-32923/,"8 Mount Bernard , Corner Brook , Newfoundland and Labrador A2H 6G7",SALES: (709) 634-4371,N/A,1 Lifetime Review
0,7. JIM PENNEY LIMITED,"Gander, NL",Newfoundland-and-Labrador,Ford,https://www.dealerrater.ca/dealer/Jim-Penney-Limited-review-33044/,"105 Laurel Road, Gander, Newfoundland and Labrador A1V 0A9",SALES: (709) 256-4821,N/A,2 Lifetime Reviews
0,1. AURORA FORD HAY RIVER,"Hay River, NT",Northwest-Territories,Ford,https://www.dealerrater.ca/dealer/Aurora-Ford-Hay-River-review-33181/,"922 Mackenzie Hwy , Hay River, Northwest Territories X0E 0R8",SALES: (833) 203-1514,N/A,1 Lifetime Review
0,2. AURORA FORD YELLOWKNIFE,"Yellowknife , NT",Northwest-Territories,Ford,https://www.dealerrater.ca/dealer/Aurora-Ford-Yellowknife-review-33180/,"20 Airport Rd , Yellowknife , Northwest Territories X1A 3T2",SALES: (833) 203-7404,N/A,0 Lifetime Reviews
0,1. HOLLIS FORD,"Truro, NS",Nova-Scotia,Ford,https://www.dealerrater.ca/dealer/Hollis-Ford-review-32891/,"266 Robie St , Truro, Nova Scotia B2N 5G7",SALES: (902) 895-5000,4.8,113 Lifetime Reviews
0,2. BELLIVEAU MOTORS LTD.,"Church Point , NS",Nova-Scotia,Ford,https://www.dealerrater.ca/dealer/Belliveau-Motors-Ltd-review-31815/,"Hwy 1 , Church Point , Nova Scotia B0W 1M0",SALES: (902) 769-0706,5,1 Lifetime Review
0,3. HIGHLAND FORD SALES,"Westville, NS",Nova-Scotia,Ford,https://www.dealerrater.ca/dealer/Highland-Ford-Sales-review-32870/,"35 Balodis Dr, Westville, Nova Scotia B0K 2A0",SALES: (902) 396-2020,5,34 Lifetime Reviews
0,4. TUSKET FORD,"Tusket , NS",Nova-Scotia,Ford,https://www.dealerrater.ca/dealer/Tusket-Ford-review-34686/,"4143 Hwy 308 , Tusket , Nova Scotia B0W 3M0",SALES: (888) 407-5281,5,1 Lifetime Review
