Reg Num,Name,Address,Status,Phone,Broker
3025,HOGARTH INSURANCE BROKERS LIMITED,"39 LONDON STREET EAST, TILLSONBURG, ONTARIO, CANADA, N4G 2K9",Corporation,+1(519)842-3677,"HOGARTH, WILLIAM ""BROCK"""
2,HOLMAN - MISSISSAUGA (24814),"3400, SOUTHWICK ST, MISSISSAUGA, ONTARIO, CANADA, L5M 7L5",Corporation,905-828-9111,"HOLMAN, PAUL DAVID"
72,HOLMAN-NEWMARKET(43886),"100, LEWIS DRIVE, NEWMARKET, ONTARIO, CANADA, L3Y 1R7",Corporation,,"HOLMAN, PAUL DAVID"
20,HOLMAN-SCARBOROUGH (R195),"55, MORBANK DRIVE, SCARBOROUGH, ONTARIO, CANADA, M1V 2M1",Corporation,416-299-5160,"HOLMAN, PAUL DAVID"
26,HOLMAN-TORONTO (R9595),"214, STATION 'O', TORONTO, ONTARIO, CANADA, M4A 2N3",Corporation,416-878-7439,"HOLMAN, PAUL DAVID"
2,HOPE & HARDER - THOROLD,"4-45 , ORMOND STREET NORTH, THOROLD, ONTARIO, CANADA, L2V 3Z3",Corporation,905-227-6631,"HARDER, J DAVID"
2415,HOPE AND LEADER INSURANCE BROKERS INC.,"365, QUEEN STREET, P.O. BOX 479, PAISLEY, ONTARIO, CANADA, N0G 2N0",Corporation,+1(519)353-5200,"LEADER, JOHN ALVIN"
1625,HOWARD NOBLE INSURANCE LIMITED,"# 1 HURONTARIO STREET, P.O. BOX 205, COLLINGWOOD, ONTARIO, CANADA, L9Y 3Z5",Corporation,+1(705)443-5577,"VERMEERSCH, SHELLEY"
26,HUB INTERNATIONAL- BARRIE,"26, QUARRY RIDGE ROAD, BARRIE, ONTARIO, CANADA, L4M 7G1",Corporation,+1(416)597-4626,"TINKER, MICHAEL C."
3251,HUB INTERNATIONAL CANADA WEST ULC,"4350, STILL CREEK DR, BURNABY, BRITISH COLUMBIA, CANADA, V5C 0G5",Corporation,+1(416)597-4626,"TINKER, MICHAEL C."
2,HUB INTERNATIONAL- EDMONTON,"10320, 146th STREET, BURNABY, BRITISH COLUMBIA, CANADA, V5C 0G5",Corporation,+1(416)597-4626,"TINKER, MICHAEL C."
27,HUB INTERNATIONAL- ETOBICOKE,"595, BAY ST, 900, TORONTO, ONTARIO, CANADA, M5G 2E3",Corporation,+1(416)597-4626,"TINKER, MICHAEL C."
1020,HUB INTERNATIONAL HKMB LIMITED,"595, BAY STREET, SUITE #900, BOX 81, TORONTO, ONTARIO, CANADA, M5G 2E3",Corporation,+1(416)597-4626,"TINKER, MICHAEL C."
2725,HUB INTERNATIONAL QUEBEC LIMITEE,"8500, BOUL DECARIE, 5th Floor, MONT-ROYAL, QUEBEC, CANADA, H4P 2N2",Corporation,+1(514)374-9600,"TINKER, MICHAEL C."
25,HUB INTERNATIONAL-CHATHAM,"194, WELLINGTON STREET W., CHATHAM, ONTARIO, CANADA,",Corporation,+1(519)333-5839,"TINKER, MICHAEL C."
21,HUB INTERNATIONAL-FOREST,"5, KING STREET, FOREST, ONTARIO, CANADA, N0N 1J0",Corporation,+1(519)333-5839,"TINKER, MICHAEL C."
2,HUB INTERNATIONAL-LEAMINGTON,"24, Seacliffe Drive East, Unit 100, LEAMINGTON, ONTARIO, CANADA, N8H 0C2",Corporation,+1(416)597-4626,"TINKER, MICHAEL C."
24,HUB INTERNATIONAL-LONDON,"101, CHERRYHILL BLVD., UNIT 201, LONDON, ONTARIO, CANADA, N6G4W3",Corporation,+1(519)333-5839,"TINKER, MICHAEL C."
20,HUB INTERNATIONAL-PETROLIA,"4212, PETROLIA LINE, PETROLIA, ONTARIO, CANADA, N0N 1R0",Corporation,+1(519)333-5839,"TINKER, MICHAEL C."
23,HUB INTERNATIONAL-THAMESVILLE,"95, LONDON ROAD, THAMESVILLE, ONTARIO, CANADA, N0P 2K0",Corporation,+1(519)333-5839,"TINKER, MICHAEL C."
22,HUB INTERNATIONAL-WALLACEBURG,"635, JAMES STREET, WALLACEBURG, ONTARIO, CANADA, N8A 2V8",Corporation,+1(519)333-5839,"TINKER, MICHAEL C."
2618,HUBBARD INSURANCE BROKERS INC.,"55, SUPERIOR BOULEVARD, UNIT #200, MISSISSAUGA, ONTARIO, CANADA, L5T 2X9",Corporation,+1(905)696-9090,"HUBBARD, JOHN"
2846,HUDSON-HENDERSON INSURANCE BROKERS LTD.,"12269, HWY. 35, P.O. BOX 910, MINDEN, ONTARIO, CANADA, K0M 2K0",Corporation,+1(705)286-4727,"FREYMOND, JONATHAN ANDREW"
2422,HUGH WOOD CANADA LTD.,"4120, YONGE STREET, SUITE 201, TORONTO, ONTARIO, CANADA, M2P 2B8",Corporation,+1(416)229-6600,"POOLE, DOUGLAS RICHARD"
1012,HUMBERVIEW INSURANCE BROKERS LTD.,"339, RONCESVALLES AVENUE, TORONTO, ONTARIO, CANADA, M6R 2M8",Corporation,+1(416)531-4647,"BORYS, STEFAN JAROSLAW"
2,HUMBERVIEW-TORONTO,"268, RONCESVALLES AVE. , , TORONTO, ONTARIO, C",Corporation,416-533-8573,"BORYS, STEFAN JAROSLAW"
25,HUNT INSURANCE,"108, SECOND STREET EAST, UNIT #1, CORNWALL, ONTARIO, CANADA, K6J 1G8",Corporation,613-933-2424,
2,HURON VIEW - SEAFORTH,"100, MAIN STREE SOUTH, SEAFORTH, ONTARIO, CANADA, N0K 1W0",Corporation,519-660-2909,"SCOTT, JAMES RAYMOND"
2492,HURON VIEW INSURANCE BROKERS LTD.,"226 QUEEN ST,, UNIT G3, KINCARDINE, ONTARIO, CANADA, N2Z 2S5",Corporation,+1(519)396-0539,"SCOTT, JAMES RAYMOND"
2660,HURONIA INSURANCE GROUP LTD.,"431, HURONIA ROAD, UNIT 12, BARRIE, ONTARIO, CANADA, L4N 9B3",Corporation,+1(705)721-4755,"GILL, PETER"
2491,HUTCHESON REYNOLDS & CASWELL INS.BRKS.(BRACEBRIDGE) LIMITED,"95 MANITOBA STREET, BOX 2616, CROCKFORD BLDG, UNIT #8, BRACEBRIDGE, ONTARIO, CAN",Corporation,+1(705)645-8757,"CASWELL, ADAM"
1024,HUTCHESON REYNOLDS & CASWELL LTD,"27, MAIN STREET EAST, HUNTSVILLE, ONTARIO, CANADA, P1H 2C6",Corporation,+1(705)789-0101,"CASWELL, ADAM"
2,HWC ST THOMAS,"581, TALBOT STREET, ST THOMAS, ONTARIO, CANADA, N5P 1E9",Corporation,519-637-1230,"SPRAGUE, TODD D."
3172,IBMG CANADA INC.,"3219A YONGE ST, TORONTO, ONTARIO, CANADA, M4N 2L3",Corporation,+1(416)485-9840,"HAAS, NORMAND G."
2,ICD INSURANCE BROKERS- KESWICK,"461, THE QUEENSWAY SOUTH, SUITE# S2, KESWICK, ONTARIO, CANADA, L4P 2C9",Corporation,905-476-4764,"ST. MARTIN, GILBERT J."
3226,ICSB LP,"383, DOVERCOURT DRIVE, WINNIPEG, MANITOBA, CANADA, R3Y 1G4",Partnership,+1(204)487-5000,"ALI, NAOMI ZABRINA"
1029,IDEAL SOLUTIONS INSURANCE BROKERS INC.,"101, DUNCAN MILL ROAD, SUITE #200, TORONTO, ONTARIO, CANADA, M3B 1Z3",Corporation,+1(416)222-6677,"APPLEBAUM, ALAN"
2647,IMPACT INSURANCE BROKERS INC.,"1600, STEELES AVENUE WEST, SUITE 214, CONCORD, ONTARIO, CANADA, L4K 4M2",Corporation,+1(905)660-6170,"WASSER, HOWARD"
2960,IMS INSURANCE MARKETING SERVICES LTD.,"92, LAKESHORE ROAD EAST, 2ND FLOOR, MISSISSAUGA, ONTARIO, CANADA, L5G 4S2",Consultant,+1(905)271-2070,"SCHWARTZE, ANDREAS GUSTAV R."
3206,IN TECH RISK MANAGEMENT INC.,"3, CHURCH STREET, SUITE 400, TORONTO, ONTARIO, CANADA, M5E 1M2",Consultant,+1(416)348-9111,"ROBERTS, RORY M."
3230,INDEMNIS TRADE RISK MANAGEMENT LIMITED,"1408, BRACKENCREST RD, MISSISSAUGA, ONTARIO, CANADA, L5G2W5",Corporation,+1(416)238-1017,"LEONARD, THOMAS JAMES"
3192,INOVA INSURANCE BROKERS INC.,"3100, BOUL LE CARREFOUR, 560, LAVAL, QUEBEC, CANADA, H7T 2K7",Corporation,+1(450)934-6611,"BARRY, JEAN-FRANCOIS"
2,INOVA INSURANCE- TORONTO,"4100, YONGE STREET, SUITE #513, TORONTO, ONTARIO, CANADA, M2P 2B5",Corporation,866-967-7707,"BARRY, JEAN-FRANCOIS"
21,INS.HERO- STURGEON FALLS,"162, KING STREET, UNIT B, STURGEON FALLS, ONTARIO, CANADA, P2B 1R5",Corporation,705-753-3752,"WEERTS, ALBERT"
2,"INSURANCE JACK, DIV. PETLEY","1180, SIMCOE ST. N., OSHAWA, ONTARIO, CANADA, L1G 4W8",Corporation,905-433-4200,"HARE, DAVID JAMES"
2459,INSURANCELAND INC.,"2585, SKYMARK AVENUE, SUITE 300, MISSISSAUGA, ONTARIO, CANADA, L4W 5A6",Corporation,+1(905)238-0668,"HAINER, PETER BYRON JOHN"
2,INSURANCELAND INC.-TORONTO,"869, O'CONNOR DRIVE, TORONTO, ONTARIO, CANADA, M4B 2S7",Corporation,,"HAINER, PETER BYRON JOHN"
3282,INSURE EXACT INSURANCE BROKERS LTD.,"545, MEADOW WOOD ROAD, MISSISSAUGA, ONTARIO, CANADA, L5J 2S4",Corporation,+1(905)403-8251,"LEROUX, CHRISTOPHER E"
2,INSUREIT GROUP- DIRECTOR CRT.,"2, DIRECTOR COURT, WOODBRIDGE, ONTARIO, CANADA, L4L 3Z5",Corporation,647-342-5090,"PALERMO, ANTHONY"
2919,INTEGRISURE GROUP INSURANCE INC.,"34, HARVARD ROAD, GUELPH, ONTARIO, CANADA, N1G 4V8",Corporation,+1(519)824-5090,"COLLEY, TODD ANDREW"
2900,INTERCITY INSURANCE SERVICES INC,"15221, YONGE STREET, 2ND FLOOR, AURORA, ONTARIO, CANADA, L4G 1L8",Corporation,+1(905)841-8200,"KING, MICHAEL ALLEN"
3742,IRONSHORE CANADA LTD.,"333, BAY STREET, SUITE 1120, TORONTO, ONTARIO, CANADA, M5H 2R2",Wholesaler / MGA,416-216-2273,"REID, ANDREW FRASER"
2,IVES INS-LEAMINGTON,"245, TALBOT ST WEST, LEAMINGTON, ONTARIO, CANADA, N8H 1N8",Corporation,519-326-9911,"IVES, JEFFREY MICHAEL"
3762,IVES INSURANCE BROKERS (2014) O/B 2408308 ONTARIO LTD.,"347, MAIDSTONE AVE EAST, ESSEX, ONTARIO, CANADA, N8M 2Y4",Corporation,+1(519)776-7371,"IVES, JEFFREY MICHAEL"
1121,J.B. KELLY WATERWAY INSURANCE BROKERS LTD.,"7712, KENT BLVD., UNIT #9, BROCKVILLE, ONTARIO, CANADA, K6V 7H9",Corporation,+1(613)345-3032,"McMUNN, LORI ANNE"
2021,J.D. SMITH & ASSOCIATES INSURANCE BROKERS INC.,"2 - 105, WEST BEAVER CREEK RD, RICHMOND HILL, ONTARIO, CANADA, L4B 1C6",Corporation,+1(905)764-7868,"SMITH, JOHN-DAVID"
1852,J.G. RIVET BROKERS LIMITED,"229, MAIN STREET, STURGEON FALLS, ONTARIO, CANADA, P2B 1P5",Corporation,+1(705)753-0130,"RIVET, JEAN-LUC"
2201,J.P. UNIAC INSURANCE BROKER LTD,"48, ONTARIO ROAD, PO BOX 820, MITCHELL, ONTARIO, CANADA, N0K 1N0",Corporation,+1(519)348-9012,"UNIAC, JASON ROBERT"
826,JAMES W. GORDON INSURANCE BROKERS LIMITED,"35, KING STREET EAST, P.O. BOX 127, COBOURG, ONTARIO, CANADA, K9A 4K5",Corporation,+1(905)372-2221,"GORDON, JAMES ANDREW"
1122,JIM KELLY INSURANCE BROKERS LTD.,"1885, CLEMENTS ROAD, UNIT 219, PICKERING, ONTARIO, CANADA, L1W 3V4",Corporation,+1(416)281-4600,"KELLY, JAMES"
2,JMHI INSURANCE - DRESDEN,"449, ST. GEORGE STREET SOUTH, P.O. BOX 1030, DRESDEN, ONTARIO, CANADA, N0P 1M0",Corporation,,"GAUDRAULT, JOSEPH ""ERIC"" DANIEL"
2471,JMHI INSURANCE GROUP INC.,"550, RICHMOND STREET, CHATHAM, ONTARIO, CANADA, N7M 1R3",Corporation,+1(226)312-2020,"GAUDRAULT, JOSEPH ""ERIC"" DANIEL"
286,JOHN BRYANT INSURANCE BROKER INC.,"3, SOUTH WATER STREET, BOX 179, COBOCONK, ONTARIO, CANADA, K0M 1K0",Corporation,+1(705)454-3387,"BRYANT, TODD ALBERT"
2393,JOHN D. WARNER INSURANCE BROKERS INC.,"215, SYDNEY STREET, CORNWALL, ONTARIO, CANADA, K6H 3H3",Corporation,+1(613)932-7210,"WARNER, JOHN DOUGLAS"
2018,JOHN F. SMITH INSURANCE BROKERS (1982) INC.,"189, GEORGE STREET, P.O. BOX 400, ARTHUR, ONTARIO, CANADA, N0G 1A0",Corporation,+1(519)848-3938,"SMITH, ROBERT THOMAS"
1276,JOHN LUEGER INSURANCE INC.,"21, ST. CLAIR AVE EAST, STE 1004, TORONTO, ONTARIO, CANADA, M4T 1L9",Corporation,+1(416)922-7570,"LUEGER, JOHN C."
2264,JOHN S. WALKINGTON GENERAL INSURANCE INC.,"11399 KEELE STREET, UNIT 6, MAPLE, ONTARIO, CANADA, L6A 4E1",Corporation,+1(905)833-5283,"CAMPBELL, MARK DEREK"
2061,JOHN STARK & CO. LTD,"25, COLDWATER ROAD, P.O. BOX 245, COLDWATER, ONTARIO, CANADA, L0K 1E0",Corporation,+1(705)728-6200,"STARK, COLIN ANDREW COWAN"
2107,JOHN SUTHERLAND AND SONS LIMITED,"P.O. BOX #510, 240 VICTORIA ROAD NORTH, GUELPH, ONTARIO, CANADA, N1H 6K9",Corporation,+1(519)822-0160,"SUTHERLAND, JEFFREY"
42,"JOHNSON- AMHERST, NS","55, VICTORIA STREET, AMHERST, NOVA SCOTIA, CANADA, B4H 1X4",Corporation,,
32,JOHNSON- TORONTO,"18, SPADINA ROAD, TORONTO, ONTARIO, CANADA, M5R 2S8",Corporation,,
52,"JOHNSON-STELLARTON, NS","91 LAWRENCE BLVD, UNIT 4B, STELLARTON, NOVA SCOTIA, CANADA, B0K 1S0",Corporation,,
22,JOHNSON-THOMSON- KINGSTON,"321, CONCESSION STREET, P.O. BOX 967, KINGSTON, ONTARIO, CANADA, K7L 4Y3",Corporation,613-544-5313,
2,JONES BROWN INC.,"145, WELLINGTON STREET WEST, SUITE #1200, TORONTO, ONTARIO, CANADA, M5J 1H8",Corporation,+1(416)408-1920,"HAWKRIGG, JOHN RICHARD"
12,JONES DESLAURIER-BELLEVILLE,"1, Millennium Pkwy., Suite #103, BELLEVILLE, ONTARIO, CANADA, K8N 4Z5",Corporation,613-967-2000,"TOSTE, M. FATIMA"
2740,JONES DESLAURIERS INSURANCE MANAGEMENT INC.,"2375, SKYMARK AVENUE, MISSISSAUGA, ONTARIO, CANADA, L4W 4Y6",Corporation,416-259-4625,"TOSTE, M. FATIMA"
2,JONES DESLAURIER-VIEIRA,"1271, DUNDAS ST. W., SUITE 300, TORONTO, ONTARIO, CANADA, M6J 1X8",Corporation,416-531-1146,"TOSTE, M. FATIMA"
1092,JONES INSURANCE INC,"103, RUE BETHANY, LACHUTE, QUEBEC, CANADA, J8H 2L2",Corporation,+1(450)562-8555,"JONES, WILLIAM RICHARD"
2,JOSSLIN - KITCHENER,"1082, WEBER ST. E., KITCHENER, ONTARIO, CANADA, N2A 1B8",Corporation,519-893-7008,"WAGLER, DONALD C"
1102,JOSSLIN INSURANCE BROKERS LIMITED,"118, PEEL STREET, NEW HAMBURG, ONTARIO, CANADA, N3A 1E3",Corporation,+1(519)662-1644,"WAGLER, DONALD C"
3892,JSP INSURANCE & FINANCIAL SERVICES INC.,"2131, Williams Parkway E, 1, BRAMPTON, ONTARIO, CANADA, L6S5Z4",Corporation,+1(905)793-3535,"GOSAL, PAWANJIT"
2839,JUDY E. FARRELL INSURANCE BROKER LTD.,"447, PEMBROKE STREET WEST, PEMBROKE, ONTARIO, CANADA, K8A 5N8",Corporation,+1(613)732-4719,"FARRELL, JUDITH ELAINE"
3822,JUSTICE RISK SOLUTIONS INC.,"204, RHODES AVE, TORONTO, ONTARIO, CANADA, M4L 3A1",Corporation,+1(416)317-4481,"DANIELS, CRISPIN"
2,KEIL INSURANCE(WINGHAM),"182, JOSEPHINE ST., WINGHAM, ONTARIO, CANADA, N0G 2W0",Corporation,519-357-2636,"MCDONAGH, WAYNE EDWIN"
2,KEIL-DADSON INSURANCE BROKERS,"120, MAIN STREET W, LISTOWELL, ONTARIO, CANADA,",Corporation,,"KEIL, TIMOTHY AUGUST"
2893,KEIL-DADSON INSURANCE BROKERS LTD.,"120, MAIN STREET WEST, LISTOWEL, ONTARIO, CANADA, N4W 1A1",Corporation,+1(519)291-5100,"KEIL, TIMOTHY AUGUST"
2942,KEITH STEWART INSURANCE LTD.,"376, ST CLAIR STREET, CHATHAM, ONTARIO, CANADA, N7L 3K2",Corporation,+1(519)352-6571,"STEWART, KEITH S"
1120,KELLER & ASSOCIATES INS. BRKS. O/B 690719 ONTARIO INC.,"149, LAKE ST, ST CATHARINES, ONTARIO, CANADA, L2R 5Y5",Corporation,+1(905)687-9300,"KELLER, FRANK MARK"
3721,KEMPTVILLE INSURANCE BROKERS LTD.,"2412, KALADAR AVE., OTTAWA, ONTARIO, CANADA, K1V 8C1",Corporation,+1(613)520-4108,"HA, JOSEPH"
792,KEN GIBB LIMITED,"300, NORTH QUEEN STREET, SUITE # 105N, ETOBICOKE, ONTARIO, CANADA, M9C 5K4",Corporation,+1(416)622-5305,"MCGUIRE, JANICE"
1128,KENNEDY INSURANCE BROKERS INC.,"160, KING STREET WEST, NORTH BAY, ONTARIO, CANADA, P1B 5Z7",Corporation,+1(705)472-5950,"MARTYN, ROBERT GORDON JAMES"
2923,KENNY INSURANCE BROKERS (ST.THOMAS) LTD.,"92, CENTRE STREET, ST THOMAS, ONTARIO, CANADA, N5R 2Z5",Corporation,+1(519)633-8448,"SLEIGHTHOLM, SCOTT M."
3290,KRAUSE EDWARDS INSURANCE BROKERS LIMITED,"92 CAPLAN AVE, STE 607, BARRIE, ONTARIO, CANADA, L4N 9J2",Corporation,+1(705)719-4193,"PATERSON, ALAN DONALD"
2971,KUHN & ASSOCIATES INSURANCE & FINANCIAL SERVICES ONTARIO LTD,"453, THOROLD ROAD, WELLAND, ONTARIO, CANADA, L3C 3W7",Corporation,+1(905)732-6999,"MANNELLA, MARIO"
2810,KW INSURANCE BROKER O/B 1216592 ONTARIO LTD.,"112-501 , KRUG ST., KITCHENER, ONTARIO, CANADA, N2B 1L3",Corporation,+1(519)744-4190,"BEVENBORN, JESSICA SUZANNE"
2269,L.J. WALTERS INSURANCE BROKERS LTD.,"187, DIVISION STREET, WELLAND, ONTARIO, CANADA, L3B 4A1",Corporation,+1(905)788-0220,"GUARASCI, SUSAN LEE"
2,La Turoquosie Pro,"C.P. 338, 481, ROUTE 131, JOLIETTE, QUEBEC, CANADA, J6E 3Z6",Corporation,,"SIMONEAU, PIERRE"
2559,LACKNER MCLENNAN INSURANCE LTD.,"818, VICTORIA ST. NORTH, KITCHENER, ONTARIO, CANADA, N2B 3C1",Corporation,+1(519)579-3330,"YULE, CAMERON E. KABEL"
1204,LANDRY MELLOW INSURANCE LTD.,"4, CLARA STREET, ORANGEVILLE, ONTARIO, CANADA, L9W 2H6",Corporation,+1(519)941-6001,"LANDRY, CHRISTOPHER TODD"
3243,LAREAU - COURTIERS D'ASSURANCE INC.,"4-707, RTE 219, NAPIERVILLE, QUEBEC, CANADA, J0J 1L0",Corporation,+1(450)245-3322,"SEGUIN, MATTHIEU"
152,LAURENT BELANGER INSURANCE BROKER LTD,"2712, ST. JOSEPH BLVD, ORLEANS, ONTARIO, CANADA, K1C 1G5",Corporation,+1(613)761-8828,"OLIVER, MONIQUE"
3928,LAURIE VARCOE INSURANCE & FINANCIAL SERVICES BROKER INC.,"4961 HIGHWAY 7 EAST, STE 200, MARKHAM, ONTARIO, CANADA, L3R 1N1",Corporation,+1(905)201-1343,"MCCABE, JOSEPH VINCENT"
1222,LAW INSURANCE BROKERS LIMITED,"14900, YONGE STREET, AURORA, ONTARIO, CANADA, L4G 1M7",Corporation,+1(905)727-1913,"McCARTNEY, BRIAN"
1236,"LEDOUX, LEW & PATTERSON INSURANCE BROKERS LIMITED","202-115 , MATHESON BLVD. WEST, MISSISSAUGA, ONTARIO, CANADA, L5R 3L1",Corporation,+1(905)890-1877,"HISEY, STEVEN CHRISTOPHER"
2,"LEDOUX, LEW- KIRKFIELD","1705, KIRKFIELD ROAD, KIRKFIELD, ONTARIO, CANADA, K0M 2B0",Corporation,,"HISEY, STEVEN CHRISTOPHER"
1246,LESLIE & GILES INSURANCE LIMITED,"19, SLAN AVENUE, SCARBOROUGH, ONTARIO, CANADA, M1G 3B1",Corporation,+1(416)289-4421,"RODGERS, JOHN S.M."
2400,LEVITT INSURANCE BROKERS LTD.,"1120, FINCH AVE WEST, SUITE #604, TORONTO, ONTARIO, CANADA, M3J 3H7",Corporation,+1(416)512-8060,"MOLDOVAN, MARCEL AUGUSTIN"
1253,LIFESTYLE INSURANCE SERVICES LTD.,"384, FORT WILLIAM RD, THUNDER BAY, ONTARIO, CANADA, P7B 2Z3",Corporation,+1(807)345-1411,"ROONEY, DAVID"
3562,LL RENAISSANCE INSURANCE BROKERAGE CANADA LIMITED,"100, KING STREET WEST, SUITE 5600, TORONTO, ONTARIO, CANADA, M5X 1C9",Wholesaler / MGA,+1(416)868-1503,"RISTOLA, MARK ALLEN"
2,LMS PROLINK-GUELPH,"5240, HWY 6N, SUITE 202, GUELPH, ONTARIO, CANADA, N1H 6J2",Corporation,519-823-1707,
2569,LOMONTE & COLLINGS INSURANCE SERVICES O/B901824 ONTARIO LTD,"126 BRIDGE STREET, UNIT 9, BOX 1185, BRADFORD, ONTARIO, CANADA, L3Z 2B6",Corporation,+1(905)775-5411,"COLLINGS, WILLIAM MCCOMB"
1274,LUNDY INSURANCE INC.,"336, ST. CLAIR STREET, CHATHAM, ONTARIO, CANADA, N7L 3K1",Corporation,+1(519)352-6720,"LUNDY, JAMES ROBERT"
2,LUSSIER DALE PARIZEAU-MONTREAL,"3400, BOUL MAISONNEUVE O, SUITE #700, MONTREAL, QUEBEC, CANADA, H3Z 0A5",Corporation,514-282-1112,"METIVIER, MARIE-CLAUDE"
1287,LYON & BUTLER INSURANCE BROKERS LTD,"240, CHRISLEA ROAD, SUITE # 3, WOODBRIDGE, ONTARIO, CANADA, L4L 8V1",Corporation,+1(416)913-0035,"ARNDT, RAY SEVERIN"
2,LYONS & MULHERN INSURANCE,"46, WEST ST, GODERICH, ONTARIO, CANADA, N7A 2K3",Corporation,519-524-2664,"ORR, RICHARD"
3472,M.C. CARROLL INSURANCE BROKERS INC.,"856, PEMBROKE ST EAST, PEMBROKE, ONTARIO, CANADA, K8A 3M2",Corporation,+1(613)735-2473,"EDMONDS, LISA"
2629,MACDOWELL INSURANCE BROKERS LIMITED,"3523A, MAINWAY , BURLINGTON, ONTARIO, CANADA, L7M 1A9",Corporation,+1(905)332-4646,"MACDOWELL, CHERYL ANNE"
2586,MACEWAN & FEAGAN INSURANCE BROKERS LIMITED,"64, WEST STREET, GODERICH, ONTARIO, CANADA, N7A 2K3",Corporation,+1(519)524-9531,"FEAGAN, ELIZABETH JEAN"
1298,MACKAY INSURANCE BROKERS INC.,"211, DUNDAS STREET EAST, BELLEVILLE, ONTARIO, CANADA, K8N 1E2",Corporation,+1(613)966-5740,"MACKAY, DAVID BRUCE"
2,MACLACHLAN - GRAND BEND,"30-81 , CRESCENT STREET , , GRAND BEND, ONTA",Corporation,519-238-2692,"ELLIOTT, D'ARCY REGAN"
2405,"MAIN, MUDIE, GOWAN &ASSOCIATES INSURANCE BROKERS INC.","1161, PELHAM ROAD, P.O. BOX 490, FONTHILL, ONTARIO, CANADA, L0S 1E0",Corporation,+1(905)892-5749,"MANNELLA, MARIO"
1324,MALLORY INSURANCE BROKERS LTD,"BOX 727, 45 COLLIER STREET, BARRIE, ONTARIO, CANADA, L4M 4Y5",Corporation,+1(705)728-6100,"MALLORY, DANIEL WILBERT"
3246,MARDON INSURANCE BROKERS (COQUITLAM) LTD.,"139-3000 , LOUGHEED HWY, WESTWOOD MALL, COQUITLAM, BRITISH COLUMBIA, CANADA, V3B",Corporation,604-464-1933,"GARRISON, GREGORY GLEN"
1342,MARHEN INSURANCE BROKERS LTD,"1100, SOUTH SERVICE ROAD, SUITE 217A, STONEY CREEK, ONTARIO, CANADA, L8E 0C5",Corporation,+1(416)255-3728,"MOOR, COLIN JEFFERY"
12,MARSH- HALIFAX,"1801, HOLLIS STREET, SUITE 1300, HALIFAX, NOVA SCOTIA, CANADA, B3J 3N4",Corporation,,"BERESFORD, LYNN LOUISE"
2,MARSH- TORONTO (BCE PLACE),"CANADA TRUST TOWER BCE PLACE, 161 BAY STREET, SUITE 1400, TORONTO, ONTARIO, CANA",Corporation,416-868-2545,"BERESFORD, LYNN LOUISE"
2347,MARTIN & WRIGHT INSURANCE AND FINANCIAL SERVICES INC.,"2160, DUNWIN DR, 6, MISSISSAUGA, ONTARIO, CANADA, L5L 5M8",Corporation,+1(905)828-5544,"STAFFORD, GAIL ALISON"
1372,MASON INSURANCE BROKERS LTD,"317, KING STREET, PO BOX 219, WELLAND, ONTARIO, CANADA, L3B 5P4",Corporation,+1(905)788-3535,"HUNTER, WILLIAM ARNOTT"
2,MASS INS - MONTREAL,"630, RENE LEVESQUE WEST, SUITE 2500, MONTREAL, QUEBEC, CANADA, H3B 4V5",Corporation,,"MCGLYNN, RANDOLPH BRENT"
2,MASTERS - HAMILTON,"175, LONGWOOD RD.S., #209A, HAMILTON, ONTARIO, CANADA, L8P 1H1",Corporation,888-673-8008,"CICCOLINI, MAX P."
2,MASTERS INS CONCORD,"7501, KEELE STREET, 400, CONCORD, ONTARIO, CANADA,",Corporation,,"CICCOLINI, MAX P."
2,MASTERS INS CONCORD,"7501, KEELE STREET, #400, CONCORD, ONTARIO, CANADA,",Corporation,,"CICCOLINI, MAX P."
2,MASTERS INSURANCE (HAMILTON),"175, LONGWOOD LANE, HAMILTON, ONTARIO, CANADA, L8P 1M1",Corporation,,"CICCOLINI, MAX P."
2668,MASTERS INSURANCE (HAMILTON) LIMITED,"7501, KEELE STREET, SUITE 400, CONCORD, ONTARIO, CANADA, L4K 1Y2",Corporation,+1(905)738-4164,"CICCOLINI, MAX P."
2838,MASTERS INSURANCE (WINDSOR) LIMITED,"7501, KEELE STREET, SUITE 400, CONCORD, ONTARIO, CANADA, L4K 1Y2",Corporation,+1(905)738-4164,"CICCOLINI, MAX P."
2,MATSON INSURANCE- ARDEN,"1021, B ELIZABETH STREET, BOX 41, SHARBOR LAKE, ONTARIO, CANADA, K0H 1B0",Corporation,613-335-2847,"BLODGETT, PETER DARREL"
2,MAY-MCCONVILLE INS-CLINTON,"8, ISAAC STREET, CLINTON, ONTARIO, CANADA,",Corporation,,"SPROUL, DAVID"
1402,MCCALLUM & MISALE INSURANCE BROKERS LTD.,"549, STONECHURCH ROAD EAST, HAMILTON, ONTARIO, CANADA, L8W 3L2",Corporation,+1(905)385-3221,"MISALE, ANGELO"
2845,MCCASLIN HORNE INSURANCE BROKERS INC.,"211, GUELPH STREET, SUITE #4, GEORGETOWN, ONTARIO, CANADA, L7G 5B5",Corporation,+1(905)877-8738,"MCCASLIN, GARY JOHN"
1423,MCDONAGH INSURANCE BROKERS LTD.,"P.O. BOX 250, 573 CAMPBELL STREET, LUCKNOW, ONTARIO, CANADA, N0G 2H0",Corporation,+1(519)528-3423,"MCDONAGH, WAYNE EDWIN"
